schema_version,external_id,question_revision,lesson_id,lesson_code,subtopic_id,subtopic_code,secondary_subtopic_ids,question_type,stem,stem_locale,option_a,option_b,option_c,option_d,option_locale,correct_option,full_explanation,explanation_a,explanation_b,explanation_c,explanation_d,explanation_locale,misconception_a_id,misconception_b_id,misconception_c_id,misconception_d_id,difficulty,difficulty_score_initial,difficulty_model_version,status,source_type,source_ref,author_id,reviewer_id,tags,media_type,media_uri,media_alt_text,media_transcript,media_source_ref,taxonomy_version,question_type_catalogue_version,compatibility_version,distractor_rules_version,content_version
ADV-QB-SCHEMA-v1.0,GMP-ADV-B089-Q027,1,ADV-L19,ADV_INDEFINITE_PRONOUNS,ADV-L19-ST03,ADV_L19_INDEF_ZERO,,PRONOUN_CHOICE,"À l'accueil, ___ ne connaissait le nouveau code d'accès.",fr,quelqu'un,tous,personne,les mêmes,fr,C,« personne » en position sujet exprime ici une quantité nulle de personnes et se construit avec « ne ».,« quelqu’un » indiquerait au contraire qu’une personne non identifiée connaissait le code.,« tous » signifierait la totalité du groupe.,« personne » en position sujet exprime ici une quantité nulle de personnes et se construit avec « ne ».,« les mêmes » exprime l’identité. ,fr,ADV-L19-MC03,ADV-L19-MC03,,ADV-L19-MC03,MEDIUM,0.50,ADV-DIFFICULTY-v1.0,READY_FOR_IMPORT,BOOK_RULE_DERIVED,ADV-L19:book-p126-p127:indef-zero,openai-gpt-5.6-sol,openai-gpt-5.6-sol-qa,ADV|L19|ADV_L19_INDEF_ZERO|PRONOUN_CHOICE,NONE,,,,,ADV-TAXONOMY-v1.0,ADV-QTYPE-v1.0,ADV-COMPAT-v1.0,ADV-DISTRACTOR-v1.0,ADV-CONTENT-v1.0
ADV-QB-SCHEMA-v1.0,GMP-ADV-B089-Q028,1,ADV-L19,ADV_INDEFINITE_PRONOUNS,ADV-L19-ST03,ADV_L19_INDEF_ZERO,,PRONOUN_CHOICE,Je n'ai ___ compris à son explication.,fr,personne,quelque chose,tous,rien,fr,D,« rien » exprime une quantité nulle de choses ou de contenu et remplace ici ce qui n’a pas été compris.,« personne » concerne les personnes.,« quelque chose » donnerait une valeur affirmative indéterminée.,« tous » exprime la totalité plurielle. ,« rien » exprime une quantité nulle de choses ou de contenu et remplace ici ce qui n’a pas été compris.,fr,ADV-L19-MC03,ADV-L19-MC03,ADV-L19-MC03,,MEDIUM,0.50,ADV-DIFFICULTY-v1.0,READY_FOR_IMPORT,BOOK_RULE_DERIVED,ADV-L19:book-p126-p127:indef-zero,openai-gpt-5.6-sol,openai-gpt-5.6-sol-qa,ADV|L19|ADV_L19_INDEF_ZERO|PRONOUN_CHOICE,NONE,,,,,ADV-TAXONOMY-v1.0,ADV-QTYPE-v1.0,ADV-COMPAT-v1.0,ADV-DISTRACTOR-v1.0,ADV-CONTENT-v1.0
ADV-QB-SCHEMA-v1.0,GMP-ADV-B089-Q029,1,ADV-L19,ADV_INDEFINITE_PRONOUNS,ADV-L19-ST03,ADV_L19_INDEF_ZERO,,PRONOUN_CHOICE,Le recruteur n'a trouvé ___ de vraiment expérimenté.,fr,personne,quelqu'un,rien,certains,fr,A,La leçon donne « personne de + adjectif » dans une construction négative : « personne de vraiment expérimenté ».,La leçon donne « personne de + adjectif » dans une construction négative : « personne de vraiment expérimenté ».,« quelqu’un » nierait la quantité nulle exprimée par la phrase.,« rien » ne désigne pas une personne recrutée.,"« certains » désigne une partie indéterminée d’un groupe, pas zéro personne. ",fr,,ADV-L19-MC03,ADV-L19-MC03,ADV-L19-MC03,HARD,0.75,ADV-DIFFICULTY-v1.0,READY_FOR_IMPORT,BOOK_RULE_DERIVED,ADV-L19:book-p126-p127:indef-zero,openai-gpt-5.6-sol,openai-gpt-5.6-sol-qa,ADV|L19|ADV_L19_INDEF_ZERO|PRONOUN_CHOICE,NONE,,,,,ADV-TAXONOMY-v1.0,ADV-QTYPE-v1.0,ADV-COMPAT-v1.0,ADV-DISTRACTOR-v1.0,ADV-CONTENT-v1.0
ADV-QB-SCHEMA-v1.0,GMP-ADV-B089-Q030,1,ADV-L19,ADV_INDEFINITE_PRONOUNS,ADV-L19-ST03,ADV_L19_INDEF_ZERO,,CLOZE_SINGLE,Il n'a ___ ajouté de nouveau au rapport final.,fr,personne,rien,quelqu'un,les autres,fr,B,« rien » peut être suivi de « de + adjectif » et se place ici après l’auxiliaire dans le groupe négatif.,« personne » ne peut pas reprendre un contenu ajouté.,« rien » peut être suivi de « de + adjectif » et se place ici après l’auxiliaire dans le groupe négatif.,« quelqu’un » désigne une personne non précisée.,« les autres » suppose un ensemble déjà opposé. ,fr,ADV-L19-MC03,,ADV-L19-MC03,ADV-L19-MC03,HARD,0.75,ADV-DIFFICULTY-v1.0,READY_FOR_IMPORT,BOOK_RULE_DERIVED,ADV-L19:book-p126-p127:indef-zero,openai-gpt-5.6-sol,openai-gpt-5.6-sol-qa,ADV|L19|ADV_L19_INDEF_ZERO|CLOZE_SINGLE,NONE,,,,,ADV-TAXONOMY-v1.0,ADV-QTYPE-v1.0,ADV-COMPAT-v1.0,ADV-DISTRACTOR-v1.0,ADV-CONTENT-v1.0
ADV-QB-SCHEMA-v1.0,GMP-ADV-B089-Q031,1,ADV-L19,ADV_INDEFINITE_PRONOUNS,ADV-L19-ST03,ADV_L19_INDEF_ZERO,,CLOZE_SINGLE,___ ne m'a répondu avant la fermeture du bureau.,fr,Quelqu'un,Certains,Personne,Tous,fr,C,"En sujet, « personne » exprime zéro personne et est suivi de « ne ».",« quelqu’un » signifie qu’une personne non identifiée a répondu.,« certains » signifie qu’une partie du groupe a répondu.,"En sujet, « personne » exprime zéro personne et est suivi de « ne ».",« tous » signifie que la totalité a répondu. ,fr,ADV-L19-MC03,ADV-L19-MC03,,ADV-L19-MC03,EASY,0.25,ADV-DIFFICULTY-v1.0,READY_FOR_IMPORT,BOOK_RULE_DERIVED,ADV-L19:book-p126-p127:indef-zero,openai-gpt-5.6-sol,openai-gpt-5.6-sol-qa,ADV|L19|ADV_L19_INDEF_ZERO|CLOZE_SINGLE,NONE,,,,,ADV-TAXONOMY-v1.0,ADV-QTYPE-v1.0,ADV-COMPAT-v1.0,ADV-DISTRACTOR-v1.0,ADV-CONTENT-v1.0
ADV-QB-SCHEMA-v1.0,GMP-ADV-B089-Q032,1,ADV-L19,ADV_INDEFINITE_PRONOUNS,ADV-L19-ST03,ADV_L19_INDEF_ZERO,,CLOZE_CONTEXT,Le dossier est presque vide : je n'y ai ___ trouvé d'utile pour l'enquête.,fr,quelqu'un,tous,les mêmes,rien,fr,D,« rien d’utile » suit la structure « rien de + adjectif » donnée dans la leçon.,"« quelqu’un » désignerait une personne, pas un contenu utile.",« tous » reprendrait une totalité plurielle déjà mentionnée.,« les mêmes » marque l’identité d’éléments. ,« rien d’utile » suit la structure « rien de + adjectif » donnée dans la leçon.,fr,ADV-L19-MC03,ADV-L19-MC03,ADV-L19-MC03,,MEDIUM,0.50,ADV-DIFFICULTY-v1.0,READY_FOR_IMPORT,BOOK_RULE_DERIVED,ADV-L19:book-p126-p127:indef-zero,openai-gpt-5.6-sol,openai-gpt-5.6-sol-qa,ADV|L19|ADV_L19_INDEF_ZERO|CLOZE_CONTEXT,NONE,,,,,ADV-TAXONOMY-v1.0,ADV-QTYPE-v1.0,ADV-COMPAT-v1.0,ADV-DISTRACTOR-v1.0,ADV-CONTENT-v1.0
ADV-QB-SCHEMA-v1.0,GMP-ADV-B089-Q033,1,ADV-L19,ADV_INDEFINITE_PRONOUNS,ADV-L19-ST03,ADV_L19_INDEF_ZERO,,CORRECT_SENTENCE,Quelle phrase exprime correctement une quantité nulle de personnes ?,fr,Je n'ai vu personne dans le couloir.,Je n'ai pas vu personne dans le couloir.,Je n'ai personne vu dans le couloir.,Je n'ai vu pas personne dans le couloir.,fr,A,"Dans la négation standard avec « personne » complément, on n’ajoute pas « pas » et « personne » suit le participe : « je n’ai vu personne ».","Dans la négation standard avec « personne » complément, on n’ajoute pas « pas » et « personne » suit le participe : « je n’ai vu personne ».",« pas » est inutile avec « personne » dans la négation ciblée.,« personne » ne se place pas entre l’auxiliaire et le participe dans cet emploi.,Cette option cumule « pas » et place mal « personne ». ,fr,,ADV-L19-MC03,ADV-L19-MC03,ADV-L19-MC03,MEDIUM,0.50,ADV-DIFFICULTY-v1.0,READY_FOR_IMPORT,BOOK_RULE_DERIVED,ADV-L19:book-p126-p127:indef-zero,openai-gpt-5.6-sol,openai-gpt-5.6-sol-qa,ADV|L19|ADV_L19_INDEF_ZERO|CORRECT_SENTENCE,NONE,,,,,ADV-TAXONOMY-v1.0,ADV-QTYPE-v1.0,ADV-COMPAT-v1.0,ADV-DISTRACTOR-v1.0,ADV-CONTENT-v1.0
ADV-QB-SCHEMA-v1.0,GMP-ADV-B089-Q034,1,ADV-L19,ADV_INDEFINITE_PRONOUNS,ADV-L19-ST03,ADV_L19_INDEF_ZERO,,CORRECT_SENTENCE,Quelle phrase emploie correctement « rien » comme sujet négatif ?,fr,Rien ne semble pas urgent dans ce dossier.,Rien ne semble urgent dans ce dossier.,Ne rien semble urgent dans ce dossier.,Rien pas ne semble urgent dans ce dossier.,fr,B,"Comme sujet, « rien » est suivi de « ne » sans « pas » : « rien ne semble... ».",L’ajout de « pas » crée la combinaison rejetée dans la règle ciblée.,"Comme sujet, « rien » est suivi de « ne » sans « pas » : « rien ne semble... ».","« ne » se place après le sujet « rien », non avant lui.",L’ordre des éléments négatifs est incorrect. ,fr,ADV-L19-MC03,,ADV-L19-MC03,ADV-L19-MC03,HARD,0.75,ADV-DIFFICULTY-v1.0,READY_FOR_IMPORT,BOOK_RULE_DERIVED,ADV-L19:book-p126-p127:indef-zero,openai-gpt-5.6-sol,openai-gpt-5.6-sol-qa,ADV|L19|ADV_L19_INDEF_ZERO|CORRECT_SENTENCE,NONE,,,,,ADV-TAXONOMY-v1.0,ADV-QTYPE-v1.0,ADV-COMPAT-v1.0,ADV-DISTRACTOR-v1.0,ADV-CONTENT-v1.0
ADV-QB-SCHEMA-v1.0,GMP-ADV-B089-Q035,1,ADV-L19,ADV_INDEFINITE_PRONOUNS,ADV-L19-ST03,ADV_L19_INDEF_ZERO,,INCORRECT_SENTENCE,"Parmi ces phrases, laquelle est incorrecte dans la négation standard visée par la leçon ?",fr,Je n'ai rien reçu ce matin.,Personne ne connaissait l'adresse exacte.,Je n'ai pas rien reçu ce matin.,Nous n'avons rencontré personne de sérieux.,fr,C,"Avec « rien » ou « personne » comme terme négatif, la leçon ne les cumule pas avec « pas ».",« rien » est correctement employé sans « pas ».,« personne » sujet est correctement suivi de « ne ».,"Avec « rien » ou « personne » comme terme négatif, la leçon ne les cumule pas avec « pas ».",« personne de + adjectif » est conforme au modèle source. ,fr,ADV-L19-MC03,ADV-L19-MC03,,ADV-L19-MC03,HARD,0.75,ADV-DIFFICULTY-v1.0,READY_FOR_IMPORT,BOOK_RULE_DERIVED,ADV-L19:book-p126-p127:indef-zero,openai-gpt-5.6-sol,openai-gpt-5.6-sol-qa,ADV|L19|ADV_L19_INDEF_ZERO|INCORRECT_SENTENCE,NONE,,,,,ADV-TAXONOMY-v1.0,ADV-QTYPE-v1.0,ADV-COMPAT-v1.0,ADV-DISTRACTOR-v1.0,ADV-CONTENT-v1.0
ADV-QB-SCHEMA-v1.0,GMP-ADV-B089-Q036,1,ADV-L19,ADV_INDEFINITE_PRONOUNS,ADV-L19-ST03,ADV_L19_INDEF_ZERO,,ERROR_LOCATION,"Dans « Je / n'ai / pas / vu personne hier », quel segment doit disparaître pour obtenir la négation standard de la leçon ?",fr,Je,n'ai,vu personne hier,pas,fr,D,"Avec « personne » comme complément négatif, on dit « Je n’ai vu personne » sans « pas ».",Le sujet « je » est correct.,L’auxiliaire avec « ne » est correct.,La place de « personne » après le participe est correcte. ,"Avec « personne » comme complément négatif, on dit « Je n’ai vu personne » sans « pas ».",fr,ADV-L19-MC03,ADV-L19-MC03,ADV-L19-MC03,,EASY,0.25,ADV-DIFFICULTY-v1.0,READY_FOR_IMPORT,BOOK_RULE_DERIVED,ADV-L19:book-p126-p127:indef-zero,openai-gpt-5.6-sol,openai-gpt-5.6-sol-qa,ADV|L19|ADV_L19_INDEF_ZERO|ERROR_LOCATION,NONE,,,,,ADV-TAXONOMY-v1.0,ADV-QTYPE-v1.0,ADV-COMPAT-v1.0,ADV-DISTRACTOR-v1.0,ADV-CONTENT-v1.0
ADV-QB-SCHEMA-v1.0,GMP-ADV-B089-Q037,1,ADV-L19,ADV_INDEFINITE_PRONOUNS,ADV-L19-ST03,ADV_L19_INDEF_ZERO,,ERROR_LOCATION,"Dans « Nous / n'avons / personne / invité à la réunion », quel segment est mal placé ?",fr,personne,Nous,n'avons,invité à la réunion,fr,A,"Comme complément négatif au passé composé, « personne » suit le participe : « Nous n’avons invité personne ».","Comme complément négatif au passé composé, « personne » suit le participe : « Nous n’avons invité personne ».",Le sujet est correct.,L’auxiliaire précédé de « ne » est correct.,Le participe et le complément prépositionnel sont correctement placés. ,fr,,ADV-L19-MC03,ADV-L19-MC03,ADV-L19-MC03,MEDIUM,0.50,ADV-DIFFICULTY-v1.0,READY_FOR_IMPORT,BOOK_RULE_DERIVED,ADV-L19:book-p126-p127:indef-zero,openai-gpt-5.6-sol,openai-gpt-5.6-sol-qa,ADV|L19|ADV_L19_INDEF_ZERO|ERROR_LOCATION,NONE,,,,,ADV-TAXONOMY-v1.0,ADV-QTYPE-v1.0,ADV-COMPAT-v1.0,ADV-DISTRACTOR-v1.0,ADV-CONTENT-v1.0
ADV-QB-SCHEMA-v1.0,GMP-ADV-B089-Q038,1,ADV-L19,ADV_INDEFINITE_PRONOUNS,ADV-L19-ST03,ADV_L19_INDEF_ZERO,,PREPOSITION_CHOICE,Complétez : « Le rapport ne contient rien ___ nouveau. »,fr,à,de,en,pour,fr,B,La leçon indique « rien de + adjectif » : « rien de nouveau ».,« à » n’introduit pas l’adjectif après « rien » dans cette construction.,La leçon indique « rien de + adjectif » : « rien de nouveau ».,« en » n’est pas la préposition requise.,« pour » ne correspond pas à la structure donnée. ,fr,ADV-L19-MC03,,ADV-L19-MC03,ADV-L19-MC03,MEDIUM,0.50,ADV-DIFFICULTY-v1.0,READY_FOR_IMPORT,BOOK_RULE_DERIVED,ADV-L19:book-p126-p127:indef-zero,openai-gpt-5.6-sol,openai-gpt-5.6-sol-qa,ADV|L19|ADV_L19_INDEF_ZERO|PREPOSITION_CHOICE,NONE,,,,,ADV-TAXONOMY-v1.0,ADV-QTYPE-v1.0,ADV-COMPAT-v1.0,ADV-DISTRACTOR-v1.0,ADV-CONTENT-v1.0
ADV-QB-SCHEMA-v1.0,GMP-ADV-B090-Q027,1,ADV-L19,ADV_INDEFINITE_PRONOUNS,ADV-L19-ST03,ADV_L19_INDEF_ZERO,,PRONOUN_CHOICE,___ ne s'est présenté au rendez-vous de huit heures.,fr,Quelqu'un,Tous,Certains,Personne,fr,D,« personne » sujet exprime zéro personne et se combine avec « ne ».,« quelqu’un » donnerait une existence positive.,« tous » exprime la totalité.,« certains » indique une partie non précisée.,« personne » sujet exprime zéro personne et se combine avec « ne ».,fr,ADV-L19-MC03,ADV-L19-MC03,ADV-L19-MC03,,MEDIUM,0.50,ADV-DIFFICULTY-v1.0,READY_FOR_IMPORT,BOOK_RULE_DERIVED,ADV-L19:book-p126-p127:indef-zero,openai-gpt-5.6-sol,openai-gpt-5.6-sol-qa,ADV|L19|ADV_L19_INDEF_ZERO|PRONOUN_CHOICE,NONE,,,,,ADV-TAXONOMY-v1.0,ADV-QTYPE-v1.0,ADV-COMPAT-v1.0,ADV-DISTRACTOR-v1.0,ADV-CONTENT-v1.0
ADV-QB-SCHEMA-v1.0,GMP-ADV-B090-Q028,1,ADV-L19,ADV_INDEFINITE_PRONOUNS,ADV-L19-ST03,ADV_L19_INDEF_ZERO,,PRONOUN_CHOICE,Je n'ai ___ trouvé dans le tiroir secret.,fr,rien,personne,quelque chose,chacun,fr,A,« rien » est le pronom de quantité nulle pour les choses.,« rien » est le pronom de quantité nulle pour les choses.,« personne » vise les personnes.,« quelque chose » donnerait une valeur positive.,« chacun » exprime une totalité distributive.,fr,,ADV-L19-MC03,ADV-L19-MC03,ADV-L19-MC03,MEDIUM,0.50,ADV-DIFFICULTY-v1.0,READY_FOR_IMPORT,BOOK_RULE_DERIVED,ADV-L19:book-p126-p127:indef-zero,openai-gpt-5.6-sol,openai-gpt-5.6-sol-qa,ADV|L19|ADV_L19_INDEF_ZERO|PRONOUN_CHOICE,NONE,,,,,ADV-TAXONOMY-v1.0,ADV-QTYPE-v1.0,ADV-COMPAT-v1.0,ADV-DISTRACTOR-v1.0,ADV-CONTENT-v1.0
ADV-QB-SCHEMA-v1.0,GMP-ADV-B090-Q029,1,ADV-L19,ADV_INDEFINITE_PRONOUNS,ADV-L19-ST03,ADV_L19_INDEF_ZERO,,PRONOUN_CHOICE,Le comité n'a retenu ___ de vraiment convaincant parmi les candidats.,fr,rien,personne,quelqu'un,les mêmes,fr,B,On parle de candidats : « personne de + adjectif » convient dans la négation.,« rien » ne désigne pas des personnes.,On parle de candidats : « personne de + adjectif » convient dans la négation.,« quelqu’un » contredirait la quantité nulle.,« les mêmes » exprime l’identité.,fr,ADV-L19-MC03,,ADV-L19-MC03,ADV-L19-MC03,HARD,0.75,ADV-DIFFICULTY-v1.0,READY_FOR_IMPORT,BOOK_RULE_DERIVED,ADV-L19:book-p126-p127:indef-zero,openai-gpt-5.6-sol,openai-gpt-5.6-sol-qa,ADV|L19|ADV_L19_INDEF_ZERO|PRONOUN_CHOICE,NONE,,,,,ADV-TAXONOMY-v1.0,ADV-QTYPE-v1.0,ADV-COMPAT-v1.0,ADV-DISTRACTOR-v1.0,ADV-CONTENT-v1.0
ADV-QB-SCHEMA-v1.0,GMP-ADV-B090-Q030,1,ADV-L19,ADV_INDEFINITE_PRONOUNS,ADV-L19-ST03,ADV_L19_INDEF_ZERO,,CLOZE_SINGLE,Il n'y a ___ de nouveau dans la version publiée hier.,fr,personne,quelqu'un,rien,tous,fr,C,« rien de + adjectif » exprime l’absence de nouveauté.,« personne » ne convient pas pour un contenu.,« quelqu’un » désigne une personne.,« rien de + adjectif » exprime l’absence de nouveauté.,« tous » exprime la totalité.,fr,ADV-L19-MC03,ADV-L19-MC03,,ADV-L19-MC03,HARD,0.75,ADV-DIFFICULTY-v1.0,READY_FOR_IMPORT,BOOK_RULE_DERIVED,ADV-L19:book-p126-p127:indef-zero,openai-gpt-5.6-sol,openai-gpt-5.6-sol-qa,ADV|L19|ADV_L19_INDEF_ZERO|CLOZE_SINGLE,NONE,,,,,ADV-TAXONOMY-v1.0,ADV-QTYPE-v1.0,ADV-COMPAT-v1.0,ADV-DISTRACTOR-v1.0,ADV-CONTENT-v1.0
ADV-QB-SCHEMA-v1.0,GMP-ADV-B090-Q031,1,ADV-L19,ADV_INDEFINITE_PRONOUNS,ADV-L19-ST03,ADV_L19_INDEF_ZERO,,CLOZE_SINGLE,Je n'ai rencontré ___ de suffisamment expérimenté pour ce poste.,fr,quelque chose,rien,certains,personne,fr,D,"Dans une recherche de personnes qui aboutit à zéro résultat, on emploie « personne de + adjectif ».",« quelque chose » renvoie à une chose.,« rien » ne désigne pas une personne.,« certains » exprime une partie non nulle.,"Dans une recherche de personnes qui aboutit à zéro résultat, on emploie « personne de + adjectif ».",fr,ADV-L19-MC03,ADV-L19-MC03,ADV-L19-MC03,,EASY,0.25,ADV-DIFFICULTY-v1.0,READY_FOR_IMPORT,BOOK_RULE_DERIVED,ADV-L19:book-p126-p127:indef-zero,openai-gpt-5.6-sol,openai-gpt-5.6-sol-qa,ADV|L19|ADV_L19_INDEF_ZERO|CLOZE_SINGLE,NONE,,,,,ADV-TAXONOMY-v1.0,ADV-QTYPE-v1.0,ADV-COMPAT-v1.0,ADV-DISTRACTOR-v1.0,ADV-CONTENT-v1.0
ADV-QB-SCHEMA-v1.0,GMP-ADV-B090-Q032,1,ADV-L19,ADV_INDEFINITE_PRONOUNS,ADV-L19-ST03,ADV_L19_INDEF_ZERO,,CLOZE_CONTEXT,Tous les bureaux étaient fermés et les couloirs vides. ___ ne pouvait me renseigner.,fr,Personne,Quelqu'un,Chacun,Les mêmes,fr,A,Le contexte impose l’absence totale de personne disponible : « personne ne… ».,Le contexte impose l’absence totale de personne disponible : « personne ne… ».,« quelqu’un » contredirait les lieux vides.,« chacun » suppose des membres présents.,« les mêmes » demande un antécédent pluriel identifiable.,fr,,ADV-L19-MC03,ADV-L19-MC03,ADV-L19-MC03,MEDIUM,0.50,ADV-DIFFICULTY-v1.0,READY_FOR_IMPORT,BOOK_RULE_DERIVED,ADV-L19:book-p126-p127:indef-zero,openai-gpt-5.6-sol,openai-gpt-5.6-sol-qa,ADV|L19|ADV_L19_INDEF_ZERO|CLOZE_CONTEXT,NONE,,,,,ADV-TAXONOMY-v1.0,ADV-QTYPE-v1.0,ADV-COMPAT-v1.0,ADV-DISTRACTOR-v1.0,ADV-CONTENT-v1.0
ADV-QB-SCHEMA-v1.0,GMP-ADV-B090-Q033,1,ADV-L19,ADV_INDEFINITE_PRONOUNS,ADV-L19-ST03,ADV_L19_INDEF_ZERO,,CLOZE_CONTEXT,J'ai relu le message trois fois. Je n'y ai ___ compris : il est trop confus.,fr,personne,rien,quelque chose,tous,fr,B,« ne… rien » indique qu’aucun contenu n’a été compris.,« personne » ne peut pas être le contenu compris.,« ne… rien » indique qu’aucun contenu n’a été compris.,« quelque chose » serait affirmatif.,« tous » ne convient pas à ce référent.,fr,ADV-L19-MC03,,ADV-L19-MC03,ADV-L19-MC03,MEDIUM,0.50,ADV-DIFFICULTY-v1.0,READY_FOR_IMPORT,BOOK_RULE_DERIVED,ADV-L19:book-p126-p127:indef-zero,openai-gpt-5.6-sol,openai-gpt-5.6-sol-qa,ADV|L19|ADV_L19_INDEF_ZERO|CLOZE_CONTEXT,NONE,,,,,ADV-TAXONOMY-v1.0,ADV-QTYPE-v1.0,ADV-COMPAT-v1.0,ADV-DISTRACTOR-v1.0,ADV-CONTENT-v1.0
ADV-QB-SCHEMA-v1.0,GMP-ADV-B090-Q034,1,ADV-L19,ADV_INDEFINITE_PRONOUNS,ADV-L19-ST03,ADV_L19_INDEF_ZERO,,CORRECT_SENTENCE,Quelle phrase respecte la négation avec « personne » ?,fr,Nous n'avons pas vu personne à l'entrée secondaire.,Nous avons ne vu personne à l'entrée secondaire.,Nous n'avons vu personne à l'entrée secondaire.,Nous n'avons vu quelqu'un à l'entrée secondaire.,fr,C,"Dans la construction ciblée, « personne » porte la valeur négative avec « ne » sans ajouter « pas ».",Le double marquage avec « pas » est l’erreur ciblée ici.,La place de « ne » est incorrecte.,"Dans la construction ciblée, « personne » porte la valeur négative avec « ne » sans ajouter « pas ».",« quelqu’un » ne signifie pas zéro personne.,fr,ADV-L19-MC03,ADV-L19-MC03,,ADV-L19-MC03,HARD,0.75,ADV-DIFFICULTY-v1.0,READY_FOR_IMPORT,BOOK_RULE_DERIVED,ADV-L19:book-p126-p127:indef-zero,openai-gpt-5.6-sol,openai-gpt-5.6-sol-qa,ADV|L19|ADV_L19_INDEF_ZERO|CORRECT_SENTENCE,NONE,,,,,ADV-TAXONOMY-v1.0,ADV-QTYPE-v1.0,ADV-COMPAT-v1.0,ADV-DISTRACTOR-v1.0,ADV-CONTENT-v1.0
ADV-QB-SCHEMA-v1.0,GMP-ADV-B090-Q035,1,ADV-L19,ADV_INDEFINITE_PRONOUNS,ADV-L19-ST03,ADV_L19_INDEF_ZERO,,CORRECT_SENTENCE,"Dans un compte rendu où aucune proposition concrète n'a été faite, quelle formulation est grammaticale ?",fr,Il n'a rien proposé concret.,Il n'a pas rien proposé de concret.,Il n'a personne proposé de concret.,Il n'a rien proposé de concret.,fr,D,"Après « rien », l’adjectif est introduit par « de » : « rien de concret ».",Il manque « de » devant l’adjectif.,L’ajout de « pas » est exclu dans la structure ciblée.,"« personne » désigne des personnes, pas un contenu proposé.","Après « rien », l’adjectif est introduit par « de » : « rien de concret ».",fr,ADV-L19-MC03,ADV-L19-MC03,ADV-L19-MC03,,HARD,0.75,ADV-DIFFICULTY-v1.0,READY_FOR_IMPORT,BOOK_RULE_DERIVED,ADV-L19:book-p126-p127:indef-zero,openai-gpt-5.6-sol,openai-gpt-5.6-sol-qa,ADV|L19|ADV_L19_INDEF_ZERO|CORRECT_SENTENCE,NONE,,,,,ADV-TAXONOMY-v1.0,ADV-QTYPE-v1.0,ADV-COMPAT-v1.0,ADV-DISTRACTOR-v1.0,ADV-CONTENT-v1.0
ADV-QB-SCHEMA-v1.0,GMP-ADV-B090-Q036,1,ADV-L19,ADV_INDEFINITE_PRONOUNS,ADV-L19-ST03,ADV_L19_INDEF_ZERO,,ERROR_LOCATION,"Dans « Je / n'ai pas vu / personne / dans le hall », quel segment contient l'erreur ciblée ?",fr,n'ai pas vu,Je,personne,dans le hall,fr,A,"Avec « personne » comme complément négatif, on attend « je n’ai vu personne », sans « pas ».","Avec « personne » comme complément négatif, on attend « je n’ai vu personne », sans « pas ».",Le sujet est correct.,« personne » est le pronom négatif approprié.,Le complément de lieu est correct.,fr,,ADV-L19-MC03,ADV-L19-MC03,ADV-L19-MC03,EASY,0.25,ADV-DIFFICULTY-v1.0,READY_FOR_IMPORT,BOOK_RULE_DERIVED,ADV-L19:book-p126-p127:indef-zero,openai-gpt-5.6-sol,openai-gpt-5.6-sol-qa,ADV|L19|ADV_L19_INDEF_ZERO|ERROR_LOCATION,NONE,,,,,ADV-TAXONOMY-v1.0,ADV-QTYPE-v1.0,ADV-COMPAT-v1.0,ADV-DISTRACTOR-v1.0,ADV-CONTENT-v1.0
ADV-QB-SCHEMA-v1.0,GMP-ADV-B090-Q037,1,ADV-L19,ADV_INDEFINITE_PRONOUNS,ADV-L19-ST03,ADV_L19_INDEF_ZERO,,PREPOSITION_CHOICE,Complétez : « Elle n'a rencontré personne ___ sérieux pendant les entretiens. »,fr,à,de,en,pour,fr,B,La leçon donne « personne de + adjectif ».,« à » n’introduit pas l’adjectif ici.,La leçon donne « personne de + adjectif ».,« en » ne convient pas dans cette structure.,« pour » ne correspond pas à la construction.,fr,ADV-L19-MC03,,ADV-L19-MC03,ADV-L19-MC03,MEDIUM,0.50,ADV-DIFFICULTY-v1.0,READY_FOR_IMPORT,BOOK_RULE_DERIVED,ADV-L19:book-p126-p127:indef-zero,openai-gpt-5.6-sol,openai-gpt-5.6-sol-qa,ADV|L19|ADV_L19_INDEF_ZERO|PREPOSITION_CHOICE,NONE,,,,,ADV-TAXONOMY-v1.0,ADV-QTYPE-v1.0,ADV-COMPAT-v1.0,ADV-DISTRACTOR-v1.0,ADV-CONTENT-v1.0
